Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Social contributions (% of revenue),GC.REV.SOCL.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591650147659695,0.558020172280025,0.619127394566247,0.63008878523792,0.701324509699887,0.680182782709176,0.522815208006907,0.783926169759026,0.637162409529978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,29.7208423703911,30.2258852258852,30.6105218721967,32.4638668548348,32.7304808116453,33.4146533406783,34.6884590186545,34.1861782477341,34.6677041904432,34.6258432254354,35.178710667304,35.3917249305621,35.2911569687286,36.5370074771066,36.7634938184743,36.800619734676,36.1893478377941,36.8053056398128,36.5540400744831,36.3725879223432,36.4691753402723,37.458999589996,38.7671818681654,35.0133213672168,34.3740191552412,34.0647978242232,33.8860491153366,33.6523436769365,33.4102079998298,32.0158723603466,32.3045232652181,32.6673177324442,32.7196621395892,32.2249047164632,32.3135386171601,31.6892242999198,31.522197898278,32.3884424747129,32.4289586041156,32.3028662067275,32.1166934693972,32.381106030639,32.5564827151533,32.1977719536976,33.0707933201294,33.5578667615318,33.6590260060159,33.7364051636145,35.7312862605759,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,22.7923213839461,22.8482480034604,23.0332316902448,21.6853757737772,..,..,..,..,..,..,..,..,4.82757575145035,6.64885213018808,5.580471617477,5.1776165575687,6.29232667902278,6.73872448306811,7.40640064558602,9.70344608868128,9.10409281340638,8.45384977058642,7.37133985307242,8.24867984704435,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0.0456974209158362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,1.01767541510445,2.54802038416307,2.81124497991968,2.66184686164969,2.42315458828809,2.55311218784942,3.39227715626128,4.36289500509684,3.69024856596558,3.97118581455486,7.45976511526751,7.82608695652174,8.42185128983308,8.98366606170599,7.59749444332188,8.06070161608199,7.42879904401514,8.34368897567903,9.03426791277258,11.1762615493959,10.1577287066246,4.85294117647059,13.0662335318535,11.2590448625181,7.47879011434895,7.60135135135135,5.1477040070196,4.80433263452131,3.94225014961101,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.49434193534266,5.99757673667205,0.0522501452575143,0.0544893285337928,0.0403745801731948,0.0361808985303576,0.0298047067966338,0.0322277130086814,0.019588325670417,0.019632254558842,0.0181769664126604,0.0184177854275985,0.0217760992257744,0.00832839790453467,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.1864406779661,26.7289719626168,24.2681488967492,31.1777841177181,31.0272944719603,30.4257330289855,34.2570805204769,34.2823386828062,35.451450121766,38.1040310657694,40.8828777573767,36.1205118869791,34.1473686297289,33.4207602676296,31.5380191099647,30.2867733703344,28.7185385189544,32.6080556053302,37.2393023038514,33.4038091747716,34.8595198269465,39.6073423451484,39.0614264594704,34.6394667678829,33.234223801528,31.5749421889543,31.1263871558835,33.386447036901,35.8849207297661,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.6311070540406,35.333073151694,34.6196290739028,34.3567042124056,34.3416105241791,33.422549562196,33.7996318088037,35.1346446273419,35.5092381985513,34.686559635349,34.181892247127,34.2933405366304,34.9205745573844,35.0436859390376,37.252196015184,35.8326755041673,35.5596955533545,35.0734295864406,34.8747519576674,34.6474573336301,36.1452194522513,36.4406871944159,35.81810115453,34.7957044424854,36.2782218948034,37.7523223894733,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0.0811577326999501,0.15498529423423,0.111253201993847,0.118716517648816,0.177025737703034,0.105617395806368,0.122417182920948,0.118456080849392,0.104254494906912,0.122713935890931,0,2.17298842979178,2.22850676208056,0,0,0,0,0,0,0,0,0.0955284372778928,0.0823929979645028,0.0786010387920991,0.0767270975756384,0.0569634920442284,0,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.63593504452593,5.50340083275144,5.70442549736094,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0,0.413950119010659,0.206111658750784,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344864416967816,0.327477924970244,0.307273061785581,0.318384410029486,0.345590703850077,0.0854980638639644,0.0835845498234651,0.0711006379707636,0.0738637652826444,0.0643893465160196,0.609653331664736,0.527984716249838,0.485621333093938,0.420877226999631,0.502146870181594,0.524297663321609,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.63440860215054,13.7978681405448,9.22070196311719,2.05074730622176,7.6596963620739,8.16882831391515,7.82489565743779,7.40490542506755,5.50608688962825,6.01306208242624,6.60494465708079,11.5321339489466,12.8150834305422,8.55676301607803,9.90647586910788,8.55440460207172,9.22209486517414,8.66585016840027,10.1316198892256,7.8710944390221,7.58439139817322,4.71519332789464,7.01556118385957,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.1616534822936,33.1080139316109,33.2451602507135,36.7930366884972,38.87620615544,39.0023684859248,39.3801495076821,38.9215021968846,39.739390071734,39.0154454384054,39.0792056271892,39.1441242325914,38.8720484756719,38.6248991193293,39.4322030778309,41.1174020901271,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.5529577946931,31.8870126994403,31.4412568226523,32.2561576862547,33.7823427905954,31.6180564110507,31.2806879470141,33.8720942275792,32.294274771461,31.8404309758304,34.5242938230532,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.1571944584153,23.5635181767113,29.641966189567,29.7651282668432,22.1619801477693,..,..,..,..,..,..,..,..,..,..,26.7311632762889,23.5167490733727,21.6764913065811,20.4529481903774,22.4720526625455,22.2353457434648,22.9105523972447,22.1255222753945,22.8526528413189,23.3825784607515,23.1433800705778,23.9776033345056,24.9166668704614,24.847705592325,24.6295054920791,27.2911871344862,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,0.720491629582539,0.706963591375044,0.855297608657706,0.628334321280379,0.692393849913451,0.793072014585232,0.825916125410953,0.822681533859124,2.08747514910537,..,..,..,..,..,..,..,..,..,4.47382979103093,4.74024141194441,4.90253316467192,5.7474476488561,4.87702692218171,6.26369230183072,6.61337209302326,5.57885880351333,6.43213594721648,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2077924276327,10.7363079218519,11.3080172464127,11.3063131875461,10.0138152116821,11.9658021907436,14.9766736783215,14.8332174927053,14.9439375018696,18.4502010627725,15.7845895318467,16.8733325737864,18.0838149189149,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.84031117989042,1.69893322797313,3.34738158133532,4.01660195474628,3.5582662860109,2.1862302903791,..,..,2.05842446451972,2.15687178659535,..,..,..,..,..,..,..,..,..,..,..,..,1.3742320835781,1.37765169328351,1.37597744739403,1.51018615493767,1.50845341342422,1.45660401361193,1.39488613158826,1.35365306691283,1.77182880422694,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.8651169569336,18.0182748741342,19.8778280847399,20.8386285590677,21.6748541096568,20.9594182500586,19.7304648717241,19.0992240206928,19.1120839014588,19.0361677106583,18.8661802378576,20.2841026881349,21.9101657296336,22.0997720899807,21.5349813283968,21.4261406175556,20.8268776579109,21.0190975213424,21.6219998839381,23.243451131495,23.0197142776156,22.4927020268273,23.2244548321586,23.7502395953775,23.4456523019303,23.2597246552576,23.202941330489,21.8087638681901,21.2381326161336,22.0781119908675,22.5567662380355,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.39092949977901,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,28.5714285714286,18.75,9.72762645914397,9.15721231766613,11.0214375788146,11.8478626725008,11.7566954153427,16.1312046904092,16.6448303738187,12.7254829580411,8.50393700787401,8.32556404997203,8.3751447317638,7.32001608794745,7.50823007010598,7.35661719719615,6.97384901506813,8.0050148879486,8.38434739657501,7.04169048392942,7.08873664112245,6.64857465241439,6.513489715926,6.09063376645127,6.09099083442267,6.12826169355828,6.44604660033447,6.81757325747903,6.57022529188154,6.63475617099406,6.94591516959635,6.87663655221664,6.44958927829717,5.91858766749222,5.23403618962165,4.88086792562641,5.60564175669385,7.46363356760434,6.25632560406024,5.89606227033918,6.272498800201,6.82840298248656,6.90217416623611,6.71412850656962,6.93408695748799,6.91575083057027,6.63068620824043,7.04351689273856,7.74568884565091,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,29.5078247563752,30.5976982808333,31.2694220216201,29.3536726184239,37.8557216163429,37.7697803838233,34.4778211340833,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.88380600227797,8.17017827781824,7.62545687056178,..,..,11.0353778309592,..,..,..,..,17.0399442147926,13.5665337010393,12.4582978377629,18.0018320308325,20.0750453991253,12.9823482948101,15.9108055218657,16.3921321631323,18.2137432960152,7.27819923747506,13.0137259693191,12.2033665974325,13.1049423548558,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,2.03488372093022,1.81818181404959,1.70068027210884,2.44399185336048,2.44328097731239,2.16867469879518,2.30769230769231,1.18078175895765,1.61290322580645,1.37171888230314,1.44786300988445,..,..,..,..,..,0.621077764319431,1.15712259475717,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54947064953924,1.74093128691996,4.00444722237975,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,13.4920634920635,12.962962962963,15.9183673469388,21.1221122112211,21.9178082191781,16.4009111617312,23.304347826087,28.9556962025316,28.8617886178862,25.2208047105005,23.1356429829712,25.1511917467094,23.8317757009346,26.4813460131675,24.6517595307918,28.0821917808219,26.937984496124,29.6367480299827,29.80115990058,29.6948067930101,27.4975579433443,29.4792903666919,31.9568349734817,28.1492746841366,29.4928587036412,30.9026306353294,29.733529817351,31.3376148820729,33.3627828856031,33.1818144045472,33.2800665469988,32.3350639483348,31.8955073575385,31.8504724331434,30.5144885061864,29.9796454312559,30.7737574604187,33.5654699939363,35.3861393559924,35.6611209231664,35.5778747729623,35.5456930265673,36.0486990180216,34.5187043359399,34.5718793340949,36.0040475426314,33.8528951164137,33.779846704038,35.6876035358836,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.58578582096108,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.5315934065934,34.6940097839116,33.6883337806839,31.7696841146241,..,..,..,..,..,..,30.4084259026279,29.0563775882968,30.3512631496445,31.0964206874304,31.0034797550178,30.963253910297,31.4330638259281,32.0680155821571,33.0774262060332,33.2183165152052,33.7807902459637,31.6765576808634,31.4196750669496,32.3432297729339,31.2538497423081,29.7610483997201,29.8381814658834,29.9933771838348,29.1295028642032,29.7699464164584,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,7.06781279847182,7.64384015917759,6.95353403141361,6.43519904220294,6.6581956797967,6.21251874062964,8.54293531021096,8.51515595255527,9.73334101249786,18.8514909949808,17.0585669534874,16.7498094644218,17.0721074200018,16.9984096855281,16.8621013133208,17.0042771228207,16.391667911005,15.2211045739229,15.4931560862953,16.2886370225161,15.4103047978498,15.6948184908363,14.9747390871108,20.5156505231557,21.1982159704949,22.0357381429526,21.6975493126121,21.1655685141468,19.4665221579961,19.5033444363203,19.3408499566349,18.9608590232075,20.6331692412154,20.6534270519543,19.1751491155029,17.1062428407789,18.2701931910109,21.9106335857301,22.069779344859,22.159959246052,21.7957228202834,20.8391972098146,20.9292554655694,21.785925842348,22.37544278839,22.8085425594733,22.7202327307655,27.0909352507167,29.5231548334295,..
Social contributions (% of revenue),GC.REV.SOCL.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.9446957552011,38.7543122491375,42.3694198106118,44.4292022342204,45.7110011463876,46.162917667613,45.6678902860713,46.617915904936,45.0426000653307,46.8991631399752,42.4270434039263,44.8048143742442,46.3982251482251,46.94346098476,46.4184029217222,47.3081763787187,45.6930004722014,45.9789742169066,44.8784414918899,44.8785762930035,44.6610391189486,45.3492082975328,43.9095597606048,45.1912064097516,45.8454910467466,46.8478537214236,47.1881831316855,48.3642443831364,..
